protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,trial_extrapolation,attn,paw_vy,a1,28,a4000c2f,0.000933001849338,407.5376281738281,223.54583740234372,0.0601242121883404,189,-0.035716644970495,-0.0106980380981311,7
cv,trial_extrapolation,mean,paw_vy,a1,29,a405053a,-0.0158663601707784,408.296630859375,220.67153930664065,0.1130403748561174,940,-5.29718252924734,-0.1373259864637963,35
cv,trial_extrapolation,attn,paw_vy,a1,29,a405053a,-0.0461515574273716,414.3380432128906,230.1663055419922,0.0495173403382116,940,-4.989861806717397,-0.1919499969302811,35
cv,trial_extrapolation,mean,paw_vy,a1,30,aa3432cd,0.1709030930975165,317.2705078125,213.95458984375,0.41917173272497,262,0.1463840442785258,0.3200483328810399,13
cv,trial_extrapolation,attn,paw_vy,a1,30,aa3432cd,0.2979719952114842,291.9471740722656,185.9051513671875,0.5640769715029144,262,0.3000863779946262,0.5114006566540998,13
cv,trial_extrapolation,mean,paw_vy,a1,31,ae8787b1,2.717764638027198e-05,299.5237121582031,154.1562042236328,0.0333912625190497,382,-0.3261233497294033,-0.2611828127246818,19
cv,trial_extrapolation,attn,paw_vy,a1,31,ae8787b1,0.0006847695749125,299.4252014160156,155.85287475585938,0.0273038214513523,382,-0.3622466255646481,-0.2327789632758592,19
cv,trial_extrapolation,mean,paw_vy,a1,32,b69b86be,-0.30627791399369,136.19552612304688,100.6914291381836,0.0021730473916268,295,-2.140398051430912,-0.7320412550222661,8
cv,trial_extrapolation,attn,paw_vy,a1,32,b69b86be,-0.3262192907773917,137.2311553955078,101.7571029663086,0.0099835388472702,295,-2.28621883117506,-0.7569763884107069,8
cv,trial_extrapolation,mean,paw_vy,a1,33,bd456d8f,-0.1701037160801388,207.7774200439453,133.92840576171875,0.3658456451651266,242,-0.0853351725468998,0.3156150889288828,9
cv,trial_extrapolation,attn,paw_vy,a1,33,bd456d8f,-0.0691140934393672,198.6086578369141,139.08958435058594,0.2588757235245741,242,-0.0441010626982835,0.2120116511223552,9
cv,trial_extrapolation,mean,paw_vy,a1,34,cb2ad999,-0.0124441637126371,281.0510559082031,170.0693817138672,0.0831575898484283,844,-0.0717293859388397,-0.0392690053366808,23
cv,trial_extrapolation,attn,paw_vy,a1,34,cb2ad999,0.0219141277163502,276.24102783203125,158.29754638671875,0.2081077216104674,844,0.0217197931076726,0.0145120161056816,23
cv,trial_extrapolation,mean,paw_vy,a1,35,cef05f87,-0.1991438041450219,446.0715637207031,356.7346496582031,0.0677445235481372,117,-0.2696145753448082,-0.2859690497126728,6
cv,trial_extrapolation,attn,paw_vy,a1,35,cef05f87,-0.2738107633595548,459.7495727539063,374.246337890625,0.0712666365029721,117,-0.3575132367810363,-0.4010148131500851,6
cv,trial_extrapolation,mean,paw_vy,a1,36,cf43dbb1,-0.0077593545761873,379.5545654296875,217.4686737060547,0.1324408744204308,17,-0.0077593545761873,-0.0077593545761873,1
