protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,mouse_lomo,mean,paw_vz,none,9,KS043,-0.00512339543876239,563.8654174804688,205.21864318847656,0.0003294970968454195,2555,-0.4546186578324565,-0.2762817002140656,103
