protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,session_loso,mean,paw_vz,none,43,dfbe628d,-0.057064887205865444,650.1343383789062,291.3233337402344,-0.044686620253180175,2472,-0.6760080883329731,-0.42178019852759185,124
