protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,mouse_lomo,attn,wheel_speed,none,19,SWC_043,0.1929290505306006,0.8352312445640564,0.5752992033958435,0.4965988720011705,9025,-0.04034674902674164,0.16996262274793755,290
