protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,trial_repeat,mean,wheel_speed,a1,3,rep3,0.2699281241575594,0.8025819659233093,0.5370314717292786,0.5379082732292307,2186,0.19681220485357936,0.4643360596071212,89
