protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,mouse_lomo,mean,paw_vx,a1,25,ZFM-01576,0.05377245348323034,967.665283203125,580.075439453125,0.5411522155432061,49,-0.6835005221141588,-0.6835005221141588,2
