eid,stimOff_times,goCueTrigger_times,firstMovement_times,goCue_times,probabilityLeft,response_times,feedbackType,rewardVolume,contrastRight,choice,feedback_times,stimOn_times,contrastLeft,intervals_0,intervals_1,bwm_include,saturation_stim_plus04,saturation_feedback_plus04,saturation_move_minus02,saturation_stim_minus04_minus01,saturation_stim_plus06,saturation_stim_minus06_plus06,saturation_stim_minus06_minus01,saturation_stim_plus01,stim_side,rt
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,322.1099191203221,320.39349487126015,320.67724134000053,320.3941907103204,0.5,321.0085981697538,1.0,1.5,0.0625,-1.0,321.00869592032103,320.3932908003204,,319.72199127031973,322.61000975732895,True,False,False,False,False,False,False,False,False,right,0.2839505396801201
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,325.50927915032554,323.8926213872572,324.1852413400006,323.8935074103239,0.5,324.3965297432407,1.0,1.5,0.25,-1.0,324.3966237603244,323.8924741803239,,323.2017099303232,326.00935948774423,True,False,False,False,False,False,False,False,False,right,0.29276715967665723
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,337.12508412033714,335.6087452929193,335.81624134000054,335.6094357003356,0.5,336.011048698365,1.0,1.5,0.125,-1.0,336.011162190336,335.60856912033563,,333.06262374033304,337.6251663616602,True,False,False,False,False,False,False,False,False,right,0.20767221966491434
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,341.1587140503412,339.70908608313204,339.92124134000056,339.70972563033973,0.5,340.0504904326025,1.0,1.5,0.25,-1.0,340.05059154034006,339.7089257103397,,338.2865679603383,341.6588139225452,True,False,False,False,False,False,False,False,False,right,0.21231562966084994
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,344.54184237034457,343.1415229050044,343.2982413400006,343.14234900034313,0.5,343.4270237880855,1.0,1.5,0.25,-1.0,343.4271205203434,343.1413491003431,,342.4255206903424,345.04193178314745,True,False,False,False,False,False,False,False,False,right,0.15689223965745214
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,352.1582139903522,350.6411937160165,350.7372413400006,350.6419656303506,0.5,351.0446952282313,1.0,1.5,0.125,-1.0,351.04479201035105,350.6409990603506,,350.0499915003501,352.6583052756064,True,False,False,False,False,False,False,False,False,right,0.0962422796499709
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,359.74095564035974,357.9075521586724,358.4062413400006,357.9082389303579,0.5,358.63545890289777,1.0,1.5,0.125,-1.0,358.63556619035865,357.9074056803579,,357.1770453903572,360.2409757783852,True,False,False,False,False,False,False,False,False,right,0.49883565964267973
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,363.3904573203634,361.85719551886734,362.0392413400006,361.8578772603619,0.5,362.27960267876955,1.0,1.5,1.0,-1.0,362.27970174036227,361.85707734036185,,360.84667839036086,363.8905329844227,True,False,False,False,False,False,False,False,False,right,0.1821639996387603
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,372.75688725037276,371.22379536418634,371.4512413400006,371.2244738403712,0.5,371.6387024816096,1.0,1.5,1.0,-1.0,371.63879907037165,371.22360726037124,,369.3336629403693,373.25693324115565,True,False,False,False,False,False,False,False,False,right,0.2276340796293539
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,376.08958728037607,374.55674875454304,374.7652413400006,374.55747384037454,0.5,374.96285286225356,1.0,1.5,,1.0,374.96293329037496,374.55654060037455,0.25,373.87714188037387,376.58967231740223,True,False,False,False,False,False,False,False,False,left,0.2087007396260674
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,384.6889605903847,382.52260049466423,383.30024134000064,382.5234105003825,0.5,383.5793147011064,1.0,1.5,1.0,-1.0,383.57943822038357,382.5225105903825,,381.1424819403812,385.18903934220845,True,False,False,False,False,False,False,False,False,right,0.7777307496181152
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,394.73868885039474,392.9888192728208,393.43524134000063,392.989663770393,0.5,393.6229248399436,1.0,1.5,0.0625,-1.0,393.62303376039364,392.988697200393,,391.86660942039185,395.23874202599274,True,False,False,False,False,False,False,False,False,right,0.4465441396076244
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,405.3050321104053,403.6886195329196,403.97124134000063,403.68959367040367,0.5,404.1911250908792,1.0,1.5,0.25,-1.0,404.1912435004042,403.6884604504037,,401.95610037040194,405.8050449416299,True,False,False,False,False,False,False,False,False,right,0.2827808895969497
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,410.02096047041005,408.6543785186343,408.75424134000065,408.6551970604087,0.5,408.9101819398515,1.0,1.5,,1.0,408.91027155040894,408.65419716040867,0.0625,406.46674926040646,410.521007483676,True,False,False,False,False,False,False,False,False,left,0.10004417959197554
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,426.38679039042637,424.9206365994741,425.08024134000067,424.92143694042494,0.2,425.27674153911414,1.0,1.5,1.0,-1.0,425.27683473042526,424.92050370042494,,424.33892853042437,426.88686787366674,True,False,False,False,False,False,False,False,False,right,0.15973763957572373
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,450.2851669804503,448.35226862345274,448.67424134000066,448.3529268904484,0.2,449.1790804680088,1.0,1.5,1.0,-1.0,449.17917759044917,448.35212697044835,,446.53014252044653,450.78520647668915,True,False,False,False,False,False,False,False,False,right,0.32211436955230965
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,466.1008852504661,464.5345293822394,464.7612413400007,464.53547514046454,0.2,464.9937361788427,1.0,1.5,1.0,-1.0,464.993829300465,464.53434192046456,,463.1919095104632,466.60096196698396,True,False,False,False,False,False,False,False,False,right,0.2268994195361529
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,469.4673152404695,467.9681794876627,468.0872413400007,467.96909841046795,0.2,468.3548848225553,1.0,1.5,0.125,-1.0,468.3549931504684,467.968031850468,,467.2565696704673,469.9674100685603,True,False,False,False,False,False,False,False,False,right,0.11920948953269317
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,474.000895170474,472.2680278724649,472.6752413400007,472.26873507047225,0.2,472.8841322583292,1.0,1.5,0.125,-1.0,472.8842068504729,472.26780183047225,,470.7801172804708,474.5009477679592,True,False,False,False,False,False,False,False,False,right,0.40743950952844443
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,477.3338951704773,475.7005534923435,475.8232413400007,475.7013917704757,0.2,476.2031581254447,1.0,1.5,0.0,-1.0,476.20324158047623,475.7003918704757,,475.1362482904751,477.833976158623,True,False,False,False,False,False,False,False,False,right,0.12284946952502196
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,481.9006384504819,480.3175971419873,480.5562413400007,480.3183633604803,0.2,480.76870132221717,1.0,1.5,0.25,-1.0,480.76881831048075,480.3174301204803,,478.4839801504785,482.40071844556815,True,False,False,False,False,False,False,False,False,right,0.2388112195204144
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,489.4500834304894,487.90026937711696,488.1382413400007,487.9009716904879,0.2,488.3337739609187,1.0,1.5,1.0,-1.0,488.3338950604883,487.9001051104879,,487.3189632304873,489.9501930526518,True,False,False,False,False,False,False,False,False,right,0.23813622951280422
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,493.016493420493,491.33290776304256,491.57024134000073,491.33366172049136,0.2,491.8958153999654,1.0,1.5,0.0625,-1.0,491.8959054904919,491.3327284804913,,490.63469829049063,493.5165403882114,True,False,False,False,False,False,False,False,False,right,0.23751285950942247
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,496.5831367204966,494.9662542439146,495.1862413400007,494.96689836049495,0.2,495.48166007002635,1.0,1.5,,1.0,495.4817468704955,494.966098440495,1.0,494.1653451904942,497.08318117350984,True,False,False,False,False,False,False,False,False,left,0.2201428995057313
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,500.13238176050015,498.4825882348943,498.7442413400007,498.48354666049846,0.2,499.0118900078055,1.0,1.5,0.25,-1.0,499.011993810499,498.4824134404985,,497.7587858104978,500.632398435744,True,False,False,False,False,False,False,False,False,right,0.2618278995022365
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,503.3320284305033,501.9496086654183,502.03624134000074,501.95053326050197,0.2,502.22621290333564,1.0,1.5,0.125,-1.0,502.2263056805022,501.94946670050194,,501.2965986605013,503.8321405081231,True,False,False,False,False,False,False,False,False,right,0.08677463949879893
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,506.33259501050634,505.01615288500807,505.10824134000075,505.016826600505,0.2,505.21635492832405,1.0,1.5,1.0,-1.0,505.21643997050523,505.015960020505,,504.4758473705045,506.83267442491604,True,False,False,False,False,False,False,False,False,right,0.09228131949572571
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,513.2316383705132,511.69862841823016,511.8692413400007,511.6994582705117,0.2,512.1074326352208,1.0,1.5,0.25,-1.0,512.1075174605121,511.6984917005117,,510.76141875051076,513.7317513907649,True,False,False,False,False,False,False,False,False,right,0.17074963948903132
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,529.030724970529,526.8814727148347,527.7522413400008,526.8826731305269,0.2,527.9010816835247,1.0,1.5,0.0625,-1.0,527.9011712705279,526.8812732705269,,523.8228458105239,529.5308000188621,True,False,False,False,False,False,False,False,False,right,0.8709680694738609
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,533.6135333105336,532.0312195243698,532.2522413400008,532.0319581505321,0.2,532.4890239411222,1.0,1.5,0.125,-1.0,532.4891124305325,532.031058240532,,530.2563024005302,534.113542613965,True,False,False,False,False,False,False,False,False,right,0.2211830994687034
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,542.7633849005427,539.5806961486329,541.5222413400007,539.5815697805396,0.2,541.6429137927943,1.0,1.5,0.0,-1.0,541.6430302805417,539.5805032205396,,539.031591450539,543.2634296577924,True,False,False,False,False,False,False,False,False,right,1.9417381194610925
