protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,session_loso,mean,paw_speed,none,12,57b5ae8f,0.35132407306593916,520.8070068359375,363.5618591308594,0.6255463159862108,2261,0.23138071867818252,0.5082479306389087,100
