protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,session_loso,mean,paw_vx,a1,47,ee8b36de,-0.018971627981671624,523.489013671875,293.033447265625,-0.003266906385227707,3286,-0.5298289445001261,-0.24049373269296592,146
