protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,session_loso,mean,paw_vy,none,20,78b4fff5,-0.10568705432024794,558.8977661132812,324.3804931640625,0.010134414724698134,6139,-0.9178143614191501,-0.357558938173794,256
