protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,trial_extrapolation,attn,paw_vy,none,40,d839491f,-0.19606901537145882,249.56788635253906,198.43692016601562,0.13078320272075786,274,-0.2727035169173946,-0.19165692734170825,10
