protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,session_loso,mean,paw_vz,a1,46,ebe2efe3,0.0034817916777653,589.1146850585938,335.7835998535156,0.08829393703485698,1517,-0.2581118559121708,-0.07661519193495914,81
