protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,trial_extrapolation,mean,paw_vz,none,49,ff4187b5,-0.011821484563359519,428.15283203125,230.24691772460938,0.11766849182373808,906,-2.083372567265652,-0.24491540951391888,38
