protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,trial_repeat,mean,paw_speed,none,0,rep0,0.2506641607224177,580.1036987304688,337.48492431640625,0.50150181261654,2608,-2.2730315295357566,0.2417796108559797,113
cv,trial_repeat,attn,paw_speed,none,0,rep0,0.2355679671328626,585.9180297851562,357.3326416015625,0.4860847569620337,2608,-2.044036523461092,0.22982041233453,113
cv,trial_repeat,mean,paw_speed,none,1,rep1,0.2368068550617594,649.2909545898438,416.1043090820313,0.4949322464997001,1558,-39.39669575989216,0.2468451401815796,69
cv,trial_repeat,attn,paw_speed,none,1,rep1,0.2289209806207871,652.6367797851562,412.5523986816406,0.4816198193679586,1558,-29.382143650937422,0.2547490404855099,69
cv,trial_repeat,mean,paw_speed,none,2,rep2,0.3301368264039671,521.8209228515625,321.4766845703125,0.5821483906355073,872,0.3750800878027264,0.5479382670799924,40
cv,trial_repeat,attn,paw_speed,none,2,rep2,0.3096344524931874,529.7463989257812,329.3778381347656,0.5649752571639136,872,0.3357625107390468,0.4958330022134357,40
cv,trial_repeat,mean,paw_speed,none,3,rep3,0.1549776036622652,685.07666015625,390.7091979980469,0.397910415640297,1899,-1.7417865673911892,0.1662826466524973,74
cv,trial_repeat,attn,paw_speed,none,3,rep3,0.1412048103417683,690.6370849609375,421.466552734375,0.3800317235952665,1899,-1.8039144219550407,0.1286255892754964,74
cv,trial_repeat,mean,paw_speed,none,4,rep4,0.3236698179300562,502.0757141113281,314.5281677246094,0.5696350140733356,1080,0.254263149363,0.3737740983191253,46
cv,trial_repeat,attn,paw_speed,none,4,rep4,0.2969435800189212,511.8997497558594,340.86260986328125,0.5555880634003718,1080,0.1467311871650136,0.4003260044890789,46
cv,trial_extrapolation,mean,paw_speed,none,0,3063955,-0.1341787488383221,422.8469543457031,320.4593505859375,0.1866515986804691,490,-0.175483380969671,-0.0602394716992135,8
cv,trial_extrapolation,attn,paw_speed,none,0,3063955,-0.1619810387634916,427.9982299804688,330.591064453125,0.183866466170295,490,-0.1898419410804807,0.0112382368230735,8
cv,trial_extrapolation,mean,paw_speed,none,1,0f77ca5d,0.1273477259867661,660.62744140625,404.014892578125,0.4209514818103694,441,-5.370546970805447,-0.0507094262918093,22
cv,trial_extrapolation,attn,paw_speed,none,1,0f77ca5d,0.1144491863951993,665.4918212890625,407.1354064941406,0.4224462990293253,441,-5.71756019279352,-0.0429752823634287,22
cv,trial_extrapolation,mean,paw_speed,none,2,113c5b6c,0.000684598581875,800.5531005859375,496.6536560058594,0.1663687265131976,222,-0.1201130214388826,-0.0552177202037813,7
cv,trial_extrapolation,attn,paw_speed,none,2,113c5b6c,-0.002009732557731,801.631591796875,503.2837829589844,0.2255116462175111,222,-0.1312558022491002,-0.0634007291102742,7
cv,trial_extrapolation,mean,paw_speed,none,3,1e45d992,9.39055951062473e-05,454.2439270019531,160.57394409179688,0.0523167156620952,278,-8.615114611576832,-0.4912007561097646,10
cv,trial_extrapolation,attn,paw_speed,none,3,1e45d992,0.0576969951887098,440.9657287597656,120.69239044189452,0.3593337955193395,278,-2.926734244873474,0.0307763227599034,10
cv,trial_extrapolation,mean,paw_speed,none,4,259927fd,0.3994254961260582,429.5562133789063,263.9156494140625,0.6380745100057663,99,0.4382663383953506,0.3984631023569792,6
cv,trial_extrapolation,attn,paw_speed,none,4,259927fd,0.40341014468943,428.1288757324219,270.6977844238281,0.6356506989912899,99,0.3971628214482647,0.3715269881898339,6
cv,trial_extrapolation,mean,paw_speed,none,5,2c44a360,-0.8268564304571957,768.188720703125,645.275146484375,0.3522705254800221,318,-1.1894146340693137,-0.0891373831254389,11
cv,trial_extrapolation,attn,paw_speed,none,5,2c44a360,-0.5589886554569619,709.6385498046875,578.305419921875,0.369966787300856,318,-0.7272861024949129,0.1667286146700564,11
cv,trial_extrapolation,mean,paw_speed,none,6,2e6e179c,-0.0410858363852932,489.2900085449219,408.42138671875,0.5218276277980324,441,-0.6261534512373954,-0.0586564856904067,14
cv,trial_extrapolation,attn,paw_speed,none,6,2e6e179c,0.0827836046686647,459.2603759765625,375.4364318847656,0.5157339780506737,441,-0.3583447763246256,0.0408782181283707,14
cv,trial_extrapolation,mean,paw_speed,none,7,360eac0c,-0.0431220970947334,524.3005981445312,389.6084899902344,0.4865398472393329,72,-0.0433428016664019,-0.034514461098642,5
