protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,session_loso,attn,paw_vx,a1,38,cf43dbb1,0.0188924138586968,1038.361083984375,557.800048828125,0.3326980465977732,308,-0.1258732462095664,-0.1239264635631931,12
cv,session_loso,mean,paw_vx,a1,39,d2918f52,-0.0141817721809001,575.9010009765625,303.8031311035156,0.0549845263289566,2304,-0.1787971249776656,-0.0964859557383603,93
cv,session_loso,attn,paw_vx,a1,39,d2918f52,-0.009213592177792,574.4887084960938,297.4967041015625,0.0969806642725975,2304,-0.1686642868757926,-0.0747319140445725,93
cv,session_loso,mean,paw_vx,a1,40,d2f5a130,-0.0278368404024029,567.0985107421875,248.1642608642578,0.2488321625234305,2452,-0.1410542256339414,-0.1588638453604738,94
cv,session_loso,attn,paw_vx,a1,40,d2f5a130,-0.0694428723273885,578.4624633789062,252.14306640625,0.0976990496592035,2452,-0.2337969694498226,-0.2462100739193887,94
cv,session_loso,mean,paw_vx,a1,41,d33baf74,0.0028364510454231,432.4996948242188,256.2816467285156,0.1122780335542867,1522,-0.3074836257171596,-0.1738864393781751,67
cv,session_loso,attn,paw_vx,a1,41,d33baf74,-0.0058165547928212,434.3721618652344,257.4361877441406,0.075465445336662,1522,-0.3162163190841859,-0.2262708168034366,67
cv,session_loso,mean,paw_vx,a1,42,d839491f,0.0029809653531429,551.0216674804688,283.0099182128906,0.165078795045227,2048,-0.1907311825688554,-0.1381946971508751,89
cv,session_loso,attn,paw_vx,a1,42,d839491f,-0.0183631031809787,556.8884887695312,286.51983642578125,0.1579300506026337,2048,-0.3042334901307242,-0.2968282551744705,89
cv,session_loso,mean,paw_vx,a1,43,dfbe628d,-0.0488748029543804,692.365966796875,366.1401977539063,-0.0045439350243828,2472,-0.3420525599904905,-0.1886532707169369,124
cv,session_loso,attn,paw_vx,a1,43,dfbe628d,-0.0448057413524212,691.0216674804688,362.4875793457031,-0.00227224563155,2472,-0.3436489644430439,-0.2054899488916169,124
cv,session_loso,mean,paw_vx,a1,44,e56541a5,-0.0065721544010601,381.1953430175781,223.8069610595703,0.1208227790487813,2462,-0.6803135568386054,-0.154523554372444,128
cv,session_loso,attn,paw_vx,a1,44,e56541a5,-0.016190034836601,383.01220703125,227.83595275878903,0.0990276518604186,2462,-0.8174439822345185,-0.159546172655893,128
cv,session_loso,mean,paw_vx,a1,45,ebc9392c,-0.0352289676575341,629.6907958984375,384.7558898925781,-0.023245231736358,528,-0.348997293555437,-0.0514622516436159,24
cv,session_loso,attn,paw_vx,a1,45,ebc9392c,-0.0443992618736113,632.4736328125,381.1653747558594,-0.0299127081162462,528,-0.3759804122997082,-0.0450340084889846,24
cv,session_loso,mean,paw_vx,a1,46,ebe2efe3,-0.0051755632998859,622.0225219726562,399.2051696777344,0.0848330843440768,1517,-0.4073502646124671,-0.0883409897841955,81
cv,session_loso,attn,paw_vx,a1,46,ebe2efe3,-0.0117629386384165,624.057373046875,401.3005981445313,0.0733748373194908,1517,-0.3996371530116263,-0.085138381507549,81
cv,session_loso,mean,paw_vx,a1,47,ee8b36de,-0.0189716279816716,523.489013671875,293.033447265625,-0.0032669063852277,3286,-0.5298289445001261,-0.2404937326929659,146
cv,session_loso,attn,paw_vx,a1,47,ee8b36de,-0.0157145178042152,522.6516723632812,272.35772705078125,-0.0712437727603029,3286,-0.3819444351956645,-0.2659068913331385,146
cv,session_loso,mean,paw_vx,a1,48,f3ce3197,-0.0186852016463037,551.6469116210938,282.5804138183594,0.0684600796056769,6186,-0.2994347660120164,-0.1413843187081627,179
cv,session_loso,attn,paw_vx,a1,48,f3ce3197,-0.0154796293833683,550.7783203125,273.4775085449219,0.0817783182426675,6186,-0.3242517798470366,-0.1579295643367586,179
cv,session_loso,mean,paw_vx,a1,49,f88d4dd4,0.0039825620157104,930.0792236328124,511.4768981933594,0.0632883902710315,498,-1.4788598590847843,-0.1923908101905342,24
cv,session_loso,attn,paw_vx,a1,49,f88d4dd4,0.0115715835932634,926.5291748046876,514.2228393554688,0.135578069444452,498,-2.003636016355013,-0.1867976594310524,24
cv,session_loso,mean,paw_vx,a1,50,fb70ebf7,0.0090377770494599,457.4533081054688,248.9923858642578,0.2115078063158454,2826,-0.0900054834843857,-0.064935498369097,130
cv,session_loso,attn,paw_vx,a1,50,fb70ebf7,-0.0159023052585296,463.1740112304688,249.7664031982422,0.1732016467187756,2826,-0.1416338064334204,-0.1099413213391955,130
cv,session_loso,mean,paw_vx,a1,51,ff4187b5,-0.0058679694920582,611.903564453125,364.8849182128906,0.0428941979058044,8433,-0.766500842024099,-0.1147829387106362,371
cv,session_loso,attn,paw_vx,a1,51,ff4187b5,-0.0056631286140356,611.8412475585938,362.5640258789063,0.0405342082258146,8433,-0.5018906737924942,-0.1186814036587782,371
cv,mouse_lomo,mean,paw_vx,a1,0,CSHL049,-0.0011199692535448,562.8483276367188,292.7691345214844,0.1220420219878707,4352,-0.160707041605913,-0.0941410304225984,182
cv,mouse_lomo,attn,paw_vx,a1,0,CSHL049,-0.0018901188178617,563.0648193359375,289.9228515625,0.1366416707472043,4352,-0.1698306172197718,-0.1132879853489181,182
cv,mouse_lomo,mean,paw_vx,a1,1,CSHL058,-0.0250121788397492,465.2460632324219,255.2535095214844,0.1137279933716171,2826,-0.1510070180967638,-0.1252954749431791,130
cv,mouse_lomo,attn,paw_vx,a1,1,CSHL058,-0.0339585673177946,467.2720336914063,262.21026611328125,0.0714729521314588,2826,-0.1603363366704448,-0.1365606739309472,130
cv,mouse_lomo,mean,paw_vx,a1,2,CSHL059,-0.0338583760802921,548.6956787109375,266.7978515625,0.2174097066987412,4713,-0.2503794998594507,-0.2045737714518819,194
cv,mouse_lomo,attn,paw_vx,a1,2,CSHL059,-0.0343238560110532,548.8191528320312,264.1798095703125,0.2404692260381621,4713,-0.2473620886255865,-0.2071694670603064,194
cv,mouse_lomo,mean,paw_vx,a1,3,CSHL060,-0.1222479962046281,811.255615234375,438.0166931152344,-0.1599178580886684,3648,-0.3048854878230514,-0.1841145395760808,141
cv,mouse_lomo,attn,paw_vx,a1,3,CSHL060,-0.1150597497337528,808.6532592773438,431.3205261230469,-0.2294388146898914,3648,-0.3025091973025778,-0.2148580328659002,141
cv,mouse_lomo,mean,paw_vx,a1,4,CSH_ZAD_019,0.0133932024031739,507.1714782714844,251.0543365478516,0.1758716326101281,2505,-0.1409920214493113,-0.0775501404957162,96
cv,mouse_lomo,attn,paw_vx,a1,4,CSH_ZAD_019,-0.0050655724396673,511.8938903808594,255.004638671875,0.1509698390453393,2505,-0.2634745130566738,-0.1913275812790382,96
cv,mouse_lomo,mean,paw_vx,a1,5,CSH_ZAD_026,-0.0043619522767732,411.7006530761719,215.38201904296875,0.0512798917763354,14490,-0.4038912353717938,-0.2045464944060055,691
cv,mouse_lomo,attn,paw_vx,a1,5,CSH_ZAD_026,-0.0085232439897371,412.5526428222656,215.8000030517578,0.0377462291165486,14490,-0.4015941458885106,-0.2451744250398457,691
cv,mouse_lomo,mean,paw_vx,a1,6,DY_011,-0.0222883966848306,832.9171752929688,432.8004455566406,0.36144227282335,1970,-0.2298989310876276,-0.1678758720543287,97
cv,mouse_lomo,attn,paw_vx,a1,6,DY_011,-0.0311210106999184,836.5076293945312,435.7976379394531,0.3509846019689517,1970,-0.2450175849443427,-0.1974955916478529,97
cv,mouse_lomo,mean,paw_vx,a1,7,DY_014,-0.009101998466424,512.1826782226562,268.0824890136719,-0.043702229310542,5442,-0.3618802452628341,-0.2577475895532332,244
cv,mouse_lomo,attn,paw_vx,a1,7,DY_014,-0.0158646697597397,513.8960571289062,269.9954528808594,-0.0805452615752763,5442,-0.4010899084403018,-0.2516504554685991,244
cv,mouse_lomo,mean,paw_vx,a1,8,KS023,-0.0137508504750083,548.6106567382812,281.6650390625,0.0122715156927486,2241,-0.158996197549699,-0.076486956698376,76
cv,mouse_lomo,attn,paw_vx,a1,8,KS023,-0.0204359429900633,550.41650390625,284.4965515136719,0.0145816079484409,2241,-0.1731321896972812,-0.0804312788344154,76
cv,mouse_lomo,mean,paw_vx,a1,9,KS043,-0.0016296896059153,530.249267578125,290.1775817871094,0.0725392623187539,2555,-0.1850965211546269,-0.1156556185539066,103
cv,mouse_lomo,attn,paw_vx,a1,9,KS043,-0.0109352140907788,532.7066650390625,271.2406921386719,0.0369223985553725,2555,-0.2179366725635245,-0.1942972102222178,103
cv,mouse_lomo,mean,paw_vx,a1,10,KS046,-0.0465013422542837,617.0321044921875,339.3841857910156,0.0230647116752199,5033,-0.2939716746558418,-0.1516943664782454,250
cv,mouse_lomo,attn,paw_vx,a1,10,KS046,-0.066535068226061,622.9102172851562,328.9360046386719,0.0205035721215704,5033,-0.3194083813470749,-0.1452841657932155,250
cv,mouse_lomo,mean,paw_vx,a1,11,KS091,0.0030821583004381,718.3336181640625,396.7563171386719,0.0631061783682306,6139,-0.4953105736375255,-0.2293024075939652,256
cv,mouse_lomo,attn,paw_vx,a1,11,KS091,-0.0001604669222419,719.5009155273438,405.7096557617188,0.0860066829380404,6139,-0.5892886297640076,-0.2065169354022411,256
cv,mouse_lomo,mean,paw_vx,a1,12,NR_0027,0.0103062266228096,811.1327514648438,418.794189453125,0.1101372383496673,8429,-1.3563490304380628,-0.1050843715603586,416
cv,mouse_lomo,attn,paw_vx,a1,12,NR_0027,0.0058508644969501,812.9564208984375,415.61724853515625,0.0840724738419063,8429,-0.8456488843365224,-0.1093534246700456,416
cv,mouse_lomo,mean,paw_vx,a1,13,NYU-21,-0.0114405503254493,540.4007568359375,307.3695678710937,0.0271007208597017,6003,-0.3581315082564171,-0.0953366368319064,282
cv,mouse_lomo,attn,paw_vx,a1,13,NYU-21,-0.0577185611936308,552.6253662109375,314.2206726074219,-0.0458286166350278,6003,-0.4282373395538972,-0.180937474885985,282
cv,mouse_lomo,mean,paw_vx,a1,14,NYU-30,-0.0839138423166134,839.9033813476562,503.3189086914063,-0.0671352346330981,7516,-0.852822657171661,-0.2270492923862667,270
cv,mouse_lomo,attn,paw_vx,a1,14,NYU-30,-0.0695553947556584,834.32177734375,500.5654296875,-0.0384549866292974,7516,-0.7636690899320473,-0.2349137498943241,270
cv,mouse_lomo,mean,paw_vx,a1,15,NYU-37,0.0089998780287355,927.7337036132812,514.694580078125,0.1121130235985956,498,-1.7616157125752132,-0.1984669481732863,24
cv,mouse_lomo,attn,paw_vx,a1,15,NYU-37,0.0027718822889474,930.6443481445312,508.9943237304688,0.0535924825415739,498,-0.7968740916228514,-0.1642715211696284,24
cv,mouse_lomo,mean,paw_vx,a1,16,NYU-48,-0.0105440155639016,1035.503173828125,568.9613037109375,0.1347269304674788,7221,-2.3110344108815,-0.0307209712205926,347
cv,mouse_lomo,attn,paw_vx,a1,16,NYU-48,0.0020664958992834,1029.0218505859375,569.3043212890625,0.1620675109354629,7221,-5.409097402557419,-0.024468528117022,347
cv,mouse_lomo,mean,paw_vx,a1,17,PL033,-0.0376349909015829,554.9818115234375,340.62567138671875,0.0362740693045252,3525,-0.2441627747829539,-0.1594058774226547,145
cv,mouse_lomo,attn,paw_vx,a1,17,PL033,-0.0444483856123314,556.8009033203125,343.0439758300781,0.0565402170275716,3525,-0.2855731630300452,-0.227320704246033,145
cv,mouse_lomo,mean,paw_vx,a1,18,SWC_038,-0.1071451268707666,361.25634765625,173.33413696289062,0.0663783023033585,7108,-31.93865040481312,-0.3309723076124036,173
cv,mouse_lomo,attn,paw_vx,a1,18,SWC_038,-0.0842505304922487,357.5016174316406,160.7795867919922,0.049269787840515,7108,-35.93528707580976,-0.3159781498087077,173
cv,mouse_lomo,mean,paw_vx,a1,19,SWC_043,0.0142922821557204,698.8631591796875,342.430419921875,0.1242502987968348,8913,-0.2609692625872605,-0.1178435223257486,286
cv,mouse_lomo,attn,paw_vx,a1,19,SWC_043,0.0145797855826678,698.76123046875,328.1121826171875,0.1245184616869752,8913,-0.233987791994647,-0.1161222419221937,286
cv,mouse_lomo,mean,paw_vx,a1,20,SWC_061,-0.0376348985245638,386.9805603027344,220.7055206298828,0.1113169120088907,1477,-0.2059818270572,-0.2507538162111948,52
cv,mouse_lomo,attn,paw_vx,a1,20,SWC_061,-0.0256208305563754,384.7337646484375,207.57565307617188,0.0925678006487185,1477,-0.1920091420215337,-0.2103651336851213,52
cv,mouse_lomo,mean,paw_vx,a1,21,UCLA033,0.0094353483578739,482.9542846679688,279.06182861328125,0.1538822485759295,896,-0.210905678503238,-0.1638262491533464,47
cv,mouse_lomo,attn,paw_vx,a1,21,UCLA033,0.0018930475072537,484.7894287109375,281.8744812011719,0.1564152565286373,896,-0.2303137666720443,-0.1434117544792335,47
cv,mouse_lomo,mean,paw_vx,a1,22,UCLA034,-0.0294936504611591,627.944091796875,378.1582946777344,-0.0205584889280578,528,-0.3255979144707038,-0.0563956872979372,24
cv,mouse_lomo,attn,paw_vx,a1,22,UCLA034,-0.0228423600448191,625.912353515625,375.6883239746094,0.0328573269994127,528,-0.3044527876444665,-0.0516089356346421,24
cv,mouse_lomo,mean,paw_vx,a1,23,UCLA035,-0.0374165854131691,548.7083740234375,271.1622314453125,-0.0251035080701107,1128,-0.2320036567973362,-0.0987708231017094,47
cv,mouse_lomo,attn,paw_vx,a1,23,UCLA035,-0.0457535862713365,550.9088134765625,272.3150634765625,-0.0252917871182095,1128,-0.2575059204763271,-0.1285361163084533,47
cv,mouse_lomo,mean,paw_vx,a1,24,UCLA037,-0.01256594483987,571.9075317382812,329.5622863769531,0.142198544312824,1165,-0.1754982196916053,-0.0980376057771164,52
cv,mouse_lomo,attn,paw_vx,a1,24,UCLA037,-0.0272421269182736,576.0372924804688,334.9698486328125,-0.0419462038118542,1165,-0.200728512624437,-0.1278815994941449,52
cv,mouse_lomo,mean,paw_vx,a1,25,ZFM-01576,0.0537724534832303,967.665283203125,580.075439453125,0.5411522155432061,49,-0.6835005221141588,-0.6835005221141588,2
