protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,trial_repeat,mean,wheel_speed,a1,0,rep0,0.2451824449925029,0.8513972759246826,0.5730500817298889,0.5348001185379331,2675,0.130562740289886,0.4389503154656032,116
cv,trial_repeat,attn,wheel_speed,a1,0,rep0,0.2671315084100305,0.8389272093772888,0.5620541572570801,0.5494189226712125,2675,0.1654531754785818,0.4838018188869047,116
cv,trial_repeat,mean,wheel_speed,a1,1,rep1,0.2638454562228916,0.8692934513092041,0.6102418303489685,0.5429826216961461,1571,0.1648740838184116,0.4270751810325039,69
cv,trial_repeat,attn,wheel_speed,a1,1,rep1,0.2956501469532868,0.8503077030181885,0.5838410258293152,0.5664138905793039,1571,0.2030079841865693,0.4543625274551207,69
cv,trial_repeat,mean,wheel_speed,a1,2,rep2,0.3146407972760224,0.9038906693458556,0.6027852892875671,0.5744105773204865,929,0.2492122403835183,0.4618721580305855,43
cv,trial_repeat,attn,wheel_speed,a1,2,rep2,0.3663963829026923,0.8690916895866394,0.5789535641670227,0.6162241018913243,929,0.2762971961924025,0.4977460729131684,43
cv,trial_repeat,mean,wheel_speed,a1,3,rep3,0.2699281241575594,0.8025819659233093,0.5370314717292786,0.5379082732292307,2186,0.1968122048535793,0.4643360596071212,89
cv,trial_repeat,attn,wheel_speed,a1,3,rep3,0.2519257938816917,0.8124169111251831,0.5342827439308167,0.5310827698943834,2186,0.1543033390283145,0.3654491395803938,89
cv,trial_repeat,mean,wheel_speed,a1,4,rep4,0.2790673584320396,0.841183602809906,0.5654124617576599,0.5605820060722757,1091,0.1404338437344859,0.4829730117570743,46
cv,trial_repeat,attn,wheel_speed,a1,4,rep4,0.2861980674917367,0.8370131850242615,0.545565128326416,0.5568434252298146,1091,0.1682543243541861,0.4244343219687422,46
cv,trial_extrapolation,mean,wheel_speed,a1,0,3063955,-0.1162679196911489,0.7095219492912292,0.5838944911956787,0.120273763448602,491,-0.2096113199722733,-0.0507152664362093,8
cv,trial_extrapolation,attn,wheel_speed,a1,0,3063955,-0.2252709012364482,0.7433574199676514,0.6429320573806763,0.1153618387589057,491,-0.340060891139276,-0.1012567970425286,8
cv,trial_extrapolation,mean,wheel_speed,a1,1,0f77ca5d,0.4042230090662629,0.7208707928657532,0.5143537521362305,0.6677852711274866,445,0.3956593976945423,0.5653143583130322,22
cv,trial_extrapolation,attn,wheel_speed,a1,1,0f77ca5d,0.4735643728055456,0.6776230931282043,0.4829376339912414,0.6976853220698482,445,0.4548517163261495,0.6409495529970702,22
cv,trial_extrapolation,mean,wheel_speed,a1,2,113c5b6c,-0.0021076871334666,0.7284462451934814,0.6005366444587708,0.2734332781875002,225,-0.2032919391068159,-0.1389527689897844,7
cv,trial_extrapolation,attn,wheel_speed,a1,2,113c5b6c,-0.0206050875903156,0.7351385354995728,0.6275778412818909,0.2296344825045492,225,-0.241806665772164,-0.0851591807867864,7
cv,trial_extrapolation,mean,wheel_speed,a1,3,1e45d992,-0.1547259025207359,1.0392132997512815,0.5942983627319336,0.6563082013961761,280,-0.2807031516272172,-0.288496445818841,10
cv,trial_extrapolation,attn,wheel_speed,a1,3,1e45d992,0.2091186044543144,0.8600444793701172,0.4974939525127411,0.6175650518945318,280,0.1090627943328329,0.1242569761798184,10
cv,trial_extrapolation,mean,wheel_speed,a1,4,259927fd,0.5019481211855261,0.7984327673912048,0.5693754553794861,0.7278920844134307,126,0.4594297835353837,0.5431720365029644,8
cv,trial_extrapolation,attn,wheel_speed,a1,4,259927fd,0.5927550707953249,0.7219862341880798,0.4870699346065521,0.7778435040310507,126,0.5838796363473919,0.7180141180662489,8
cv,trial_extrapolation,mean,wheel_speed,a1,5,2c44a360,-0.789145819310094,1.543796181678772,1.2658590078353882,0.3295132276996351,320,-0.4983844178894449,0.045757630086226,11
cv,trial_extrapolation,attn,wheel_speed,a1,5,2c44a360,-0.6498878889324002,1.4824986457824707,1.201040506362915,0.3381491735491384,320,-0.3304738400059958,0.1411536946370454,11
cv,trial_extrapolation,mean,wheel_speed,a1,6,2e6e179c,-0.2206309324442095,0.6910098195075989,0.5399127006530762,0.4639883434472587,445,-0.3388205687034999,-0.266224466607978,14
cv,trial_extrapolation,attn,wheel_speed,a1,6,2e6e179c,0.0021718760471598,0.6247696280479431,0.5045486092567444,0.4830195271362968,445,-0.0828341466961265,-0.1648177050271132,14
cv,trial_extrapolation,mean,wheel_speed,a1,7,360eac0c,-0.1072865225907993,1.217678785324097,0.9754270911216736,0.5273412907182792,72,-0.1128135154166055,-0.1168079978117306,5
cv,trial_extrapolation,attn,wheel_speed,a1,7,360eac0c,-0.0524833781235758,1.18716299533844,0.9773690104484558,0.5093614621788002,72,-0.0567541827388633,-0.0656697230046656,5
cv,trial_extrapolation,mean,wheel_speed,a1,8,36280321,-6.183100308764436,1.7664238214492798,1.503163456916809,0.2294147410578384,217,-8.998027412815278,-2.634481749193097,6
cv,trial_extrapolation,attn,wheel_speed,a1,8,36280321,-4.8053946721818095,1.5880157947540283,1.347541332244873,0.2187795351897693,217,-7.000719034149385,-1.828515906558853,6
cv,trial_extrapolation,mean,wheel_speed,a1,9,4aa1d525,0.2181389295709315,0.8544497489929199,0.5935474634170532,0.4981144260690745,245,0.2362876781952176,0.2072236106028606,12
cv,trial_extrapolation,attn,wheel_speed,a1,9,4aa1d525,0.2412141254815517,0.8417466282844543,0.6018416881561279,0.50675809997926,245,0.2665350018732439,0.2593157007107223,12
cv,trial_extrapolation,mean,wheel_speed,a1,10,5455a21c,0.5965061854376561,0.7305800318717957,0.5138704776763916,0.8204680363932193,74,0.6217801358005447,0.6392108469628144,5
cv,trial_extrapolation,attn,wheel_speed,a1,10,5455a21c,0.6021322799918634,0.7254687547683716,0.5239223837852478,0.7893609497509326,74,0.6236523557234799,0.5624778396621649,5
cv,trial_extrapolation,mean,wheel_speed,a1,11,5569f363,0.0447304442659003,0.7830013632774353,0.6294986009597778,0.5298923217161811,478,-0.0477328629812866,0.5347332096496074,16
cv,trial_extrapolation,attn,wheel_speed,a1,11,5569f363,0.0432709770921062,0.7835992574691772,0.6250908970832825,0.4286017587006451,478,-0.0127473651592352,0.4792188101056971,16
cv,trial_extrapolation,mean,wheel_speed,a1,12,57b5ae8f,-2.066049374586634,1.3365744352340698,1.1416369676589966,0.2579493524164573,403,-3.815608786956387,0.4605855044581906,10
cv,trial_extrapolation,attn,wheel_speed,a1,12,57b5ae8f,-2.0913687939566645,1.3420816659927368,1.1624711751937866,0.2532215248020397,403,-3.836141862850972,0.4614092432355526,10
cv,trial_extrapolation,mean,wheel_speed,a1,13,5adab0b7,-0.459254008562878,0.8536694645881653,0.7139184474945068,0.3213576914626803,408,-0.333551369860512,-0.2518534379936017,10
cv,trial_extrapolation,attn,wheel_speed,a1,13,5adab0b7,-0.6260008715773298,0.9011242985725404,0.7578766942024231,0.3105018033482155,408,-0.4461407866431438,-0.2684661617277333,10
cv,trial_extrapolation,mean,wheel_speed,a1,14,5ec72172,0.0582987546904394,0.7053120732307434,0.5333383083343506,0.4640064655979095,647,-0.1706593032801049,-0.2492787964939289,22
cv,trial_extrapolation,attn,wheel_speed,a1,14,5ec72172,-0.0872103223460332,0.757847011089325,0.6023067831993103,0.4850944050538948,647,-0.4382215453311035,-0.2510424112081213,22
cv,trial_extrapolation,mean,wheel_speed,a1,15,626126d5,0.1919365837292281,0.8454034328460693,0.5954262018203735,0.5974795556514149,580,-0.0176059327041247,0.1605007862475823,25
cv,trial_extrapolation,attn,wheel_speed,a1,15,626126d5,0.2389320675210907,0.8204516172409058,0.6031832098960876,0.6367533776038149,580,-0.0138164205808317,0.2672212816298521,25
cv,trial_extrapolation,mean,wheel_speed,a1,16,62902992,-0.0177909930348425,1.0788911581039429,0.8335132002830505,0.3833215884086922,110,-0.0451856205686986,-0.0206168582587945,6
cv,trial_extrapolation,attn,wheel_speed,a1,16,62902992,-0.0003924400538124,1.0696299076080322,0.8405717611312866,0.3925747616081419,110,-0.0242846563160774,-0.0023754357132034,6
cv,trial_extrapolation,mean,wheel_speed,a1,17,6f36868f,-0.2122727169553664,0.9258880615234376,0.8764998316764832,0.2008339118320649,160,-0.329728457254488,0.008395700298336,5
cv,trial_extrapolation,attn,wheel_speed,a1,17,6f36868f,-0.0731736973648526,0.87115079164505,0.7309749126434326,0.4494539090943903,160,-0.0094177596892573,0.5568325251204747,5
cv,trial_extrapolation,mean,wheel_speed,a1,18,6f6d2c8e,0.2340620977302425,1.312510371208191,0.9557932019233704,0.5330599066756039,192,0.1470395109141807,0.392825054264538,9
cv,trial_extrapolation,attn,wheel_speed,a1,18,6f6d2c8e,0.2538872984232179,1.29541277885437,0.9378233551979064,0.5328730029120297,192,0.1810644917247312,0.3778926012370336,9
cv,trial_extrapolation,mean,wheel_speed,a1,19,77e6dc6a,0.2899855638442701,0.8743677735328674,0.6082966923713684,0.5450006785429268,300,0.3016194251748555,0.4878413391174176,14
cv,trial_extrapolation,attn,wheel_speed,a1,19,77e6dc6a,0.3599675392327242,0.8301594853401184,0.5764655470848083,0.6012449919564057,300,0.3841555995507386,0.5650572124545885,14
cv,trial_extrapolation,mean,wheel_speed,a1,20,78b4fff5,-0.2024341326714298,0.9089053869247437,0.7266656160354614,0.3879721276340467,761,-0.7449345388682901,0.3971481096219371,26
cv,trial_extrapolation,attn,wheel_speed,a1,20,78b4fff5,0.1085935545872082,0.7825749516487122,0.6007020473480225,0.4379675165271819,761,-0.123080380620057,0.2063990632293142,26
cv,trial_extrapolation,mean,wheel_speed,a1,21,7bee9f09,-6.660317685787249,1.9024193286895752,1.707318663597107,0.1922743768611086,173,-5.496799490221126,-6.102089414054413,3
cv,trial_extrapolation,attn,wheel_speed,a1,21,7bee9f09,-1.338026064185594,1.051011562347412,0.9478371739387512,0.5801417730798752,173,-1.0697311693255582,-0.9463059431065926,3
cv,trial_extrapolation,mean,wheel_speed,a1,22,7f150b7c,-0.0123283764517965,0.8690213561058044,0.681842565536499,0.3611883939776262,86,-0.1761968200649941,-0.0362348760784576,4
cv,trial_extrapolation,attn,wheel_speed,a1,22,7f150b7c,-0.0255597365570985,0.8746820092201233,0.7058426737785339,0.35138266010966,86,-0.2333435074899508,-0.035514023794715,4
cv,trial_extrapolation,mean,wheel_speed,a1,23,81a78eac,0.2307427995487289,0.7512308359146118,0.569895327091217,0.5825823144292525,735,0.1291264260685741,0.6663798761844326,28
cv,trial_extrapolation,attn,wheel_speed,a1,23,81a78eac,0.1124739370577101,0.8069157004356384,0.6336969137191772,0.6018108706765981,735,-0.0281382287789132,0.7174992905046909,28
cv,trial_extrapolation,mean,wheel_speed,a1,24,88d24c31,-0.5166976589620134,1.213587999343872,0.9857128858566284,0.1329649172497015,398,-4.831539897552596,0.2414525815077899,11
cv,trial_extrapolation,attn,wheel_speed,a1,24,88d24c31,-0.3110182688222103,1.1283040046691897,0.9336248636245728,0.2546806314657639,398,-3.818784568615975,0.3341903579647278,11
cv,trial_extrapolation,mean,wheel_speed,a1,25,8c33abef,0.3519261532258483,0.7477388381958008,0.5417871475219727,0.676510409153115,532,-0.2906856398897336,0.6288196549477563,22
cv,trial_extrapolation,attn,wheel_speed,a1,25,8c33abef,0.4432047053902744,0.6930834054946899,0.5145804286003113,0.6807976313540535,532,0.0150526973661498,0.6025342910665809,22
cv,trial_extrapolation,mean,wheel_speed,a1,26,8d316998,-0.0399930015272769,0.7407340407371521,0.6374722123146057,0.446502977987529,138,-0.1510760203445195,-0.0436420257165592,6
cv,trial_extrapolation,attn,wheel_speed,a1,26,8d316998,0.4262537357901367,0.5501828193664551,0.4229108691215515,0.6888932196891443,138,0.214197228533627,0.5587724890503722,6
cv,trial_extrapolation,mean,wheel_speed,a1,27,9468fa93,0.3169925141114076,0.920713484287262,0.662361741065979,0.5788439996129339,234,0.2934611470743065,0.4314921251829738,11
