protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,trial_extrapolation,mean,wheel_speed,none,12,57b5ae8f,-2.136866215458176,1.351921796798706,1.1497175693511963,0.2483874442633607,403,-3.9499960624451993,0.5117440507954785,10
cv,trial_extrapolation,attn,wheel_speed,none,12,57b5ae8f,-1.4181480755944111,1.1869844198226929,1.00376558303833,0.3126106158335006,403,-2.7521055579061344,0.4932411903473703,10
cv,trial_extrapolation,mean,wheel_speed,none,13,5adab0b7,-0.433368007311802,0.8460638523101807,0.7105509638786316,0.3206525515066843,408,-0.2827897176932555,-0.1815271309996341,10
cv,trial_extrapolation,attn,wheel_speed,none,13,5adab0b7,-0.9895443883672252,0.9967841506004332,0.8647881150245667,0.2549558751319862,408,-0.6883736112177843,-0.2034642031667239,10
cv,trial_extrapolation,mean,wheel_speed,none,14,5ec72172,-0.0133778223772105,0.731661856174469,0.5610734820365906,0.4592962017564374,647,-0.2699653020053446,-0.1818630416063962,22
cv,trial_extrapolation,attn,wheel_speed,none,14,5ec72172,0.0063568920505443,0.7245026230812073,0.5576775670051575,0.4643503588862835,647,-0.2494855586956897,-0.2770101826180243,22
cv,trial_extrapolation,mean,wheel_speed,none,15,626126d5,0.1881554731564847,0.8473789691925049,0.5910042524337769,0.5592216616876642,580,0.0213405519988146,0.3140575129017975,25
cv,trial_extrapolation,attn,wheel_speed,none,15,626126d5,0.155953424167928,0.864021360874176,0.6021996736526489,0.559497753068617,580,-0.0403451459488992,0.2093680480059188,25
cv,trial_extrapolation,mean,wheel_speed,none,16,62902992,-0.018872671090097,1.0794644355773926,0.8259655237197876,0.379783633990285,110,-0.0457726411627564,-0.0214751477368654,6
cv,trial_extrapolation,attn,wheel_speed,none,16,62902992,-0.0077868153788838,1.0735758543014526,0.8387616276741028,0.3731981873435357,110,-0.0332688156125415,-0.0095669794974745,6
cv,trial_extrapolation,mean,wheel_speed,none,17,6f36868f,-0.5128846021720006,1.0343348979949951,0.9191036224365234,0.2361475822550366,160,-0.4206943603077324,0.4954538832218905,5
cv,trial_extrapolation,attn,wheel_speed,none,17,6f36868f,-0.3956170592261874,0.993439555168152,0.8531169891357422,0.3429032420627931,160,-0.2904371908044478,0.519884807599039,5
cv,trial_extrapolation,mean,wheel_speed,none,18,6f6d2c8e,0.2753866747706351,1.276612639427185,0.8606588244438171,0.5294121355290036,192,0.2341712249086763,0.3254833534707068,9
cv,trial_extrapolation,attn,wheel_speed,none,18,6f6d2c8e,0.1935141868953046,1.3468037843704224,1.002326250076294,0.5207961134786945,192,0.0819963231826128,0.3830540780399367,9
cv,trial_extrapolation,mean,wheel_speed,none,19,77e6dc6a,0.2757957864561544,0.8830617070198059,0.6389766931533813,0.5365132855286578,300,0.2737602434962901,0.4711546656223849,14
cv,trial_extrapolation,attn,wheel_speed,none,19,77e6dc6a,0.270464183214874,0.8863063454627991,0.6240640878677368,0.5291539458894187,300,0.26928431809086,0.4290771310062896,14
cv,trial_extrapolation,mean,wheel_speed,none,20,78b4fff5,-0.2839486959749031,0.939208209514618,0.7432348132133484,0.3908041614774302,761,-0.9096801365295673,0.4323746016785658,26
cv,trial_extrapolation,attn,wheel_speed,none,20,78b4fff5,-0.229528404618307,0.9190885424613952,0.724341869354248,0.4002588358451797,761,-0.806098225764287,0.4388029837799688,26
cv,trial_extrapolation,mean,wheel_speed,none,21,7bee9f09,-6.646722010784678,1.9007302522659304,1.7180845737457275,0.1718285704347344,173,-5.497012594178703,-6.051408787034958,3
cv,trial_extrapolation,attn,wheel_speed,none,21,7bee9f09,-6.960383833207062,1.939321756362915,1.7402576208114624,0.1784980635970107,173,-5.761031793414489,-6.376511318599702,3
cv,trial_extrapolation,mean,wheel_speed,none,22,7f150b7c,-0.0131227951118402,0.8693622350692749,0.685703694820404,0.2936831649911513,86,-0.1842424610073573,-0.0339481774423284,4
cv,trial_extrapolation,attn,wheel_speed,none,22,7f150b7c,-0.0284247445660141,0.8759028911590576,0.7058089971542358,0.3591450849306673,86,-0.2339848672399048,-0.0410778093393567,4
cv,trial_extrapolation,mean,wheel_speed,none,23,81a78eac,0.29199138801138,0.7207039594650269,0.5443043112754822,0.5973247839137704,735,0.2020600448747122,0.6469002223923705,28
cv,trial_extrapolation,attn,wheel_speed,none,23,81a78eac,0.1945876888140255,0.768682062625885,0.5731043815612793,0.5434059026303084,735,0.1030473745813972,0.5792890640202225,28
cv,trial_extrapolation,mean,wheel_speed,none,24,88d24c31,-0.5446452389044552,1.2247180938720703,1.0058555603027344,0.1258111137615546,398,-4.986097570177734,0.2372039945971389,11
cv,trial_extrapolation,attn,wheel_speed,none,24,88d24c31,-0.5014319612360139,1.2074650526046753,0.9962859749794006,0.1881011549957974,398,-4.86071488389632,0.2786190233705331,11
