protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,trial_extrapolation,mean,paw_vz,a1,23,81a78eac,-0.008510720551508,320.89215087890625,147.92660522460938,-0.0338940875435556,724,-0.1435270654942912,-0.086528963720759,28
cv,trial_extrapolation,attn,paw_vz,a1,23,81a78eac,-0.0159190781981524,322.068603515625,148.72853088378906,-0.0447102724117966,724,-0.1612886755158275,-0.1049790143987857,28
cv,trial_extrapolation,mean,paw_vz,a1,24,88d24c31,-0.1838946823758738,536.9909057617188,358.772705078125,0.1085263630673187,395,-32.355235913043,-0.147900712504764,11
cv,trial_extrapolation,attn,paw_vz,a1,24,88d24c31,-0.1929880420771836,539.0491943359375,356.7052307128906,0.1305201721043721,395,-31.748331067144253,-0.1855624773587298,11
cv,trial_extrapolation,mean,paw_vz,a1,25,8c33abef,-0.0224107123298871,410.7833862304688,204.02178955078125,0.0749502004237006,476,-0.8595508695958571,-0.0979353453727298,19
cv,trial_extrapolation,attn,paw_vz,a1,25,8c33abef,0.0109212528915297,404.0318603515625,184.12863159179688,0.1469680937975072,476,-0.7551285132781576,-0.0788533216246918,19
cv,trial_extrapolation,mean,paw_vz,a1,26,8d316998,-0.0471967069948726,508.3918762207031,318.3215026855469,0.0289606846142862,136,-0.3012482154213321,-0.0305249399713117,6
cv,trial_extrapolation,attn,paw_vz,a1,26,8d316998,-0.0473377839767217,508.4261169433594,318.6731872558594,-0.0012659255373674,136,-0.3018339579440645,-0.0327059363112675,6
cv,trial_extrapolation,mean,paw_vz,a1,27,9468fa93,-6.011941026429213e-05,317.2203063964844,109.61600494384766,0.0235961309608254,231,-0.361319452189617,-0.1729505653511727,11
cv,trial_extrapolation,attn,paw_vz,a1,27,9468fa93,-0.000500520710273,317.2901611328125,108.75006866455078,0.006820531998204,231,-0.3272761725555422,-0.1904219628745567,11
cv,trial_extrapolation,mean,paw_vz,a1,28,a4000c2f,-0.0607780193935931,257.2490234375,117.7483901977539,-0.0979728622343164,189,-0.3464545022312311,-0.2895751106982305,7
cv,trial_extrapolation,attn,paw_vz,a1,28,a4000c2f,-0.0593674131833723,257.0779113769531,117.5671844482422,-0.0800031972592751,189,-0.3420701406842146,-0.2868355269789735,7
cv,trial_extrapolation,mean,paw_vz,a1,29,a405053a,-0.0428510281511915,573.7525024414062,318.6260681152344,-0.0177389900330252,940,-0.3772103214555843,-0.1823250729170478,35
cv,trial_extrapolation,attn,paw_vz,a1,29,a405053a,-0.0477994561844163,575.1121215820312,321.8828430175781,-0.0029968561293423,940,-0.3917338141249976,-0.1160131609071319,35
cv,trial_extrapolation,mean,paw_vz,a1,30,aa3432cd,-0.0022038014880021,437.46429443359375,199.90208435058597,-0.0602711472003518,262,-0.6003063626101998,-0.2616525684280739,13
cv,trial_extrapolation,attn,paw_vz,a1,30,aa3432cd,-0.0013719066006931,437.2827453613281,202.7751007080078,-0.0521851306929703,262,-0.6440817730360062,-0.2514426876134294,13
cv,trial_extrapolation,mean,paw_vz,a1,31,ae8787b1,-0.0077055995513948,456.8450317382813,204.9088897705078,0.0769681746575582,382,-0.3070555629459381,-0.1559996247021611,19
cv,trial_extrapolation,attn,paw_vz,a1,31,ae8787b1,-0.0080114951072902,456.9143981933594,205.8960723876953,0.0762387878511384,382,-0.3111129314427955,-0.1574808088656458,19
cv,trial_extrapolation,mean,paw_vz,a1,32,b69b86be,-1.2882997821706486,646.0381469726562,518.9673461914062,0.0646582272451592,295,-3.7326736010954074,-2.7772146667300204,8
cv,trial_extrapolation,attn,paw_vz,a1,32,b69b86be,-0.9808714600811588,601.07666015625,465.9002685546875,0.1997390375185317,295,-3.269297170598932,-2.1471222047980527,8
cv,trial_extrapolation,mean,paw_vz,a1,33,bd456d8f,-0.0049785336527079,654.7052001953125,288.3233337402344,-0.0548834927954281,242,-0.1036420344049749,-0.0226172306718668,9
cv,trial_extrapolation,attn,paw_vz,a1,33,bd456d8f,-0.0057432595200559,654.9542846679688,289.6778564453125,-0.0371444679966464,242,-0.0899450947504112,-0.0293637898265337,9
cv,trial_extrapolation,mean,paw_vz,a1,34,cb2ad999,0.0016286271116667,422.9723205566406,219.73779296875,0.0751269125654365,844,-0.4341517376365272,-0.0880402350399647,23
cv,trial_extrapolation,attn,paw_vz,a1,34,cb2ad999,-0.0045801493799342,424.2854919433594,235.60650634765625,0.0786994848386753,844,-0.7536441028920418,-0.1210255942126359,23
cv,trial_extrapolation,mean,paw_vz,a1,35,cef05f87,-0.0034846286730492,593.0950927734375,401.14166259765625,-0.0893789000287806,117,-0.4983800798891866,-0.1232141564559612,6
cv,trial_extrapolation,attn,paw_vz,a1,35,cef05f87,-0.0013239459106062,592.4562377929688,395.2850341796875,0.0272292656742645,117,-0.4810662285340297,-0.1356911363055367,6
cv,trial_extrapolation,mean,paw_vz,a1,36,cf43dbb1,0.0029736004597519,1412.2232666015625,923.0667114257812,0.0747561897232405,17,0.0029736004597519,0.0029736004597519,1
cv,trial_extrapolation,attn,paw_vz,a1,36,cf43dbb1,0.0029824796941392,1412.217041015625,929.5833740234376,0.0809208761029936,17,0.0029824796941392,0.0029824796941392,1
